criptoativo,mes,ano,num_operacoes,valor_total_operacoes,valor_medio_operacao
MBPRK04,9,2020,161,124976.31,776.25
MBPRK04,10,2020,134,35932.7,268.15
MBPRK04,11,2020,233,118261.51,507.56
MBPRK04,12,2020,331,235349.15,711.02
MBPRK04,1,2021,3429,1031026.32,300.68
MBPRK04,2,2021,970,190889.39,196.79
MBPRK04,3,2021,1129,194041.83,171.87
MBPRK04,4,2021,920,295513.87,321.21
MBPRK04,5,2021,699,350684.75,501.69
MBPRK04,6,2021,175,86169.59,492.4
MBPRK04,7,2021,272,164010.01,602.98
MBPRK04,8,2021,243,151356.24,622.87
MBPRK04,9,2021,273,143563.58,525.87
MBPRK04,10,2021,376,153198.77,407.44
MBPRK04,11,2021,630,177136.62,281.17
MBPRK04,12,2021,338,95618.52,282.9
MBPRK04,1,2022,108,30290.42,280.47
MBPRK04,2,2022,70,23794.72,339.92
MBPRK04,3,2022,164,39755.92,242.41
MBPRK04,4,2022,242,80111.44,331.04
MBPRK04,5,2022,18,7831.54,435.09
MBPRK04,6,2022,12,7143.96,595.33
MBPRK04,7,2022,45,60397.56,1342.17
MBPRK04,8,2022,28,21957.2,784.19
MBPRK04,9,2022,67,21073.32,314.53
MBPRK04,10,2022,15,3000.26,200.02
MBPRK04,11,2022,121,40771.21,336.95
MBPRK04,12,2022,201,62187.4,309.39
MBPRK04,1,2023,187,65291.17,349.15
MBPRK04,2,2023,91,27784.66,305.33
MBPRK04,3,2023,96,26033.31,271.18
MBPRK04,4,2023,98,23986.31,244.76
MBPRK04,5,2023,146,46139.39,316.02
MBPRK04,6,2023,36,9284.34,257.9
MBPRK04,7,2023,62,28510.82,459.85
MBPRK04,8,2023,57,12722.97,223.21
MBPRK04,9,2023,39,11902.24,305.19
MBPRK04,10,2023,35,12193.38,348.38
MBPRK04,11,2023,39,7327.0,187.87
MBPRK04,12,2023,66,21279.43,322.42
MBPRK04,1,2024,83,26468.83,318.9
MBPRK04,2,2024,70,19105.93,272.94
MBPRK04,3,2024,21,2108.03,100.38
MBPRK04,4,2024,7,1518.85,216.98
MBPRK04,5,2024,9,2725.62,302.85
MBPRK04,6,2024,5,1132.21,226.44
MBPRK04,7,2024,10,6834.86,683.49
MBPRK04,8,2024,6,897.11,149.52
MBPRK04,9,2024,4,315.0,78.75
MBPRK04,10,2024,9,1190.02,132.22
MBPRK04,11,2024,19,1347.52,70.92
MBPRK04,12,2024,508,12240760.87,24095.99
MBPRK04,1,2025,14,2531.86,180.85
MBPRK04,3,2025,1,21.0,21.0
MCO2,2,2021,57925,64094235.19,1106.5
MCO2,3,2021,44417,64891762.24,1460.97
MCO2,4,2021,40020,68797359.84,1719.07
MCO2,5,2021,22398,23463753.71,1047.58
MCO2,6,2021,8858,11765344.03,1328.22
MCO2,7,2021,8084,7121408.45,880.93
MCO2,8,2021,9677,5483507.54,566.65
MCO2,9,2021,18760,19837330.0,1057.43
MCO2,10,2021,16798,11450957.76,681.69
MCO2,11,2021,13551,9882695.33,729.3
MCO2,12,2021,24500,25662027.7,1047.43
MCO2,1,2022,38347,36557689.08,953.34
MCO2,2,2022,24359,22685262.34,931.29
MCO2,3,2022,30630,15633685.13,510.4
MCO2,4,2022,27258,12048096.39,442.0
MCO2,5,2022,4938,3234203.17,654.96
MCO2,6,2022,3819,2097103.79,549.12
MCO2,7,2022,2878,918072.58,319.0
MCO2,8,2022,9845,1913603.75,194.37
MCO2,9,2022,3937,1049359.33,266.54
MCO2,10,2022,3595,1009588.33,280.83
MCO2,11,2022,5296,1351988.43,255.28
MCO2,12,2022,2199,342629.31,155.81
MCO2,1,2023,2793,420208.92,150.45
MCO2,2,2023,3414,701069.31,205.35
MCO2,3,2023,3590,575749.93,160.38
MCO2,4,2023,2662,386911.23,145.35
MCO2,5,2023,2160,235089.45,108.84
MCO2,6,2023,3316,432630.6,130.47
MCO2,7,2023,2098,250622.4,119.46
MCO2,8,2023,2059,301074.51,146.22
MCO2,9,2023,18898,4165944.5,220.44
MCO2,10,2023,4639,741862.73,159.92
MCO2,11,2023,7884,1245201.35,157.94
MCO2,12,2023,9159,1263302.84,137.93
MCO2,1,2024,4297,434568.72,101.13
MCO2,2,2024,5600,707611.55,126.36
MCO2,3,2024,8671,1136762.25,131.1
MCO2,4,2024,5867,630057.29,107.39
MCO2,5,2024,4201,645672.62,153.69
MCO2,6,2024,3250,359843.54,110.72
MCO2,7,2024,2381,224020.18,94.09
MCO2,8,2024,2980,211413.31,70.94
MCO2,9,2024,1630,129525.25,79.46
MCO2,10,2024,2520,161605.98,64.13
MCO2,11,2024,3612,410889.14,113.76
MCO2,12,2024,4038,498581.86,123.47
MCO2,1,2025,2612,240256.07,91.98
MCO2,2,2025,1489,130585.9,87.7
MCO2,3,2025,1708,55090.93,32.25
MCO2,4,2025,1765,100078.97,56.7
MCO2,5,2025,4408,238786.12,54.17
MCO2,6,2025,2036,96379.76,47.34
MKR,8,2019,28,27211.07,971.82
MKR,9,2019,30,16207.8,540.26
MKR,7,2020,1,5992.58,5992.58
MKR,10,2020,1,40000.0,40000.0
MKR,1,2021,3,123479.61,41159.87
MKR,2,2021,8,8228.71,1028.59
MKR,3,2021,1,11545.26,11545.26
MKR,4,2021,39,80153.02,2055.21
MKR,5,2021,5246,6149506.44,1172.23
MKR,6,2021,4004,4200710.91,1049.13
MKR,7,2021,3483,3317119.66,952.37
MKR,8,2021,5345,4425011.3,827.88
MKR,9,2021,3830,3570648.66,932.28
MKR,10,2021,3901,3794260.26,972.64
MKR,11,2021,7810,8704605.24,1114.55
MKR,12,2021,3278,1735055.97,529.3
MKR,1,2022,3016,1217999.24,403.85
MKR,2,2022,2215,954586.39,430.96
MKR,3,2022,2121,772231.69,364.09
MKR,4,2022,1795,570217.88,317.67
MKR,5,2022,3969,1743638.84,439.31
MKR,6,2022,2601,1410052.13,542.12
MKR,7,2022,1463,646200.2,441.7
MKR,8,2022,1901,827482.14,435.29
MKR,9,2022,1508,574970.74,381.28
MKR,10,2022,2521,861512.52,341.73
MKR,11,2022,1866,699809.81,375.03
MKR,12,2022,1266,767750.48,606.44
MKR,1,2023,1642,735751.73,448.08
MKR,2,2023,2462,594782.82,241.59
MKR,3,2023,5615,1451985.52,258.59
MKR,4,2023,2424,690498.71,284.86
MKR,5,2023,1060,117498.76,110.85
MKR,6,2023,1620,403504.99,249.08
MKR,7,2023,4451,1584554.7,356.0
MKR,8,2023,2401,576498.84,240.11
MKR,9,2023,3008,883686.16,293.78
MKR,10,2023,4078,1233981.9,302.59
MKR,11,2023,15655,14322690.04,914.9
MKR,12,2023,15103,7555886.39,500.29
MKR,1,2024,15498,7922146.63,511.17
MKR,2,2024,12809,7984560.9,623.36
MKR,3,2024,23781,21262689.73,894.1
MKR,4,2024,21536,35097011.87,1629.69
MKR,5,2024,13471,15804620.61,1173.23
MKR,6,2024,10737,10716549.33,998.1
MKR,7,2024,13054,16117114.3,1234.65
MKR,8,2024,12162,11629693.41,956.23
MKR,9,2024,9317,6332107.37,679.63
MKR,10,2024,14570,14183860.19,973.5
MKR,11,2024,23550,15663193.41,665.1
MKR,12,2024,19727,15338036.88,777.51
MKR,1,2025,20290,10516828.36,518.33
MKR,2,2025,7383,8177903.26,1107.67
MKR,3,2025,5270,5425579.68,1029.52
MKR,4,2025,10401,5020585.22,482.7
MKR,5,2025,57945,22160531.08,382.44
MKR,6,2025,140599,61012168.76,433.94
NANO,8,2019,108,35160.83,325.56
NANO,9,2019,73,24242.51,332.09
NANO,10,2019,11,47766.39,4342.4
NANO,11,2019,1,1000.0,1000.0
NANO,2,2020,11,1950.0,177.27
NANO,3,2020,18,636.05,35.34
NANO,4,2020,35,38014.39,1086.13
NANO,5,2020,81,21092.15,260.4
NANO,6,2020,169,121799.5,720.71
NANO,7,2020,162,95301.27,588.28
NANO,8,2020,114,66619.7,584.38
NANO,9,2020,149,55676.81,373.67
NANO,10,2020,114,42137.36,369.63
NANO,11,2020,132,76327.84,578.24
NANO,12,2020,138,48670.75,352.69
NANO,1,2021,497,1185695.47,2385.71
NANO,2,2021,461,920053.5,1995.78
NANO,3,2021,255,158955.54,623.36
NANO,4,2021,245,420801.41,1717.56
NANO,5,2021,319,632275.98,1982.06
NANO,6,2021,123,68066.38,553.39
NANO,7,2021,72,62731.06,871.26
NANO,8,2021,170,225335.07,1325.5
NANO,9,2021,110,126375.33,1148.87
NANO,10,2021,123,76168.99,619.26
NANO,11,2021,101,45555.26,451.04
NANO,12,2021,74,27431.19,370.69
NANO,1,2022,60,20130.53,335.51
NANO,2,2022,64,19280.79,301.26
NANO,3,2022,90,34843.63,387.15
NANO,4,2022,59,12075.95,204.68
NANO,5,2022,51,8382.99,164.37
NANO,6,2022,22,2959.76,134.53
NANO,7,2022,7,2043.54,291.93
NANO,8,2022,7,1422.35,203.19
NANO,9,2022,9,4343.46,482.61
NANO,10,2022,9,543.63,60.4
NANO,11,2022,16,4445.16,277.82
NANO,12,2022,6,698.17,116.36
NANO,1,2023,12,1811.88,150.99
NANO,2,2023,13,8528.11,656.01
NANO,3,2023,7,1504.85,214.98
NANO,4,2023,8,1771.84,221.48
NANO,5,2023,6,258.31,43.05
NANO,6,2023,5,1011.05,202.21
NANO,7,2023,1,100.0,100.0
NANO,8,2023,6,254.94,42.49
NANO,9,2023,10,2178.98,217.9
NANO,10,2023,5,2108.0,421.6
NANO,11,2023,8,1394.07,174.26
NANO,12,2023,5,883.71,176.74
NANO,1,2024,1,100.0,100.0
NANO,2,2024,13,5124.47,394.19
NANO,3,2024,9,7489.82,832.2
NANO,4,2024,5,5247.98,1049.6
NANO,5,2024,12,7808.19,650.68
NANO,6,2024,2,7255.75,3627.88
NANO,7,2024,1,1630.73,1630.73
NANO,8,2024,1,42.0,42.0
NANO,9,2024,1,100.0,100.0
NANO,10,2024,2,1705.66,852.83
NANO,12,2024,15,10239.11,682.61
NANO,1,2025,1,500.0,500.0
NANO,3,2025,6,4340.73,723.46
NANO,5,2025,2,211.55,105.78
NEO,8,2019,1,99.5,99.5
NEO,9,2019,16,3648.75,228.05
NEO,10,2019,18,8148.82,452.71
NEO,11,2019,24,127586.15,5316.09
NEO,12,2019,11,40829.6,3711.78
NEO,1,2020,21,134713.08,6414.91
NEO,2,2020,14,204322.84,14594.49
NEO,3,2020,18,67070.81,3726.16
NEO,4,2020,31,32959.74,1063.22
NEO,5,2020,6,3152.76,525.46
NEO,6,2020,1,25314.53,25314.53
NEO,7,2020,3,20669.71,6889.9
NEO,8,2020,2,299.76,149.88
NEO,9,2020,2,20012.03,10006.02
NEO,12,2020,4,6796.66,1699.16
NEO,1,2021,9,10786.71,1198.52
NEO,2,2021,4,256451.89,64112.97
NEO,3,2021,19,33179.38,1746.28
NEO,4,2021,45,86257.53,1916.83
NEO,5,2021,15,22724.86,1514.99
NEO,6,2021,5,36265.69,7253.14
NEO,7,2021,6,4540.27,756.71
NEO,8,2021,6,4196.43,699.41
NEO,10,2021,3,7554.44,2518.15
NEO,11,2021,5,27545.26,5509.05
NEO,12,2021,10,7352.53,735.25
NEO,1,2022,21,8585.69,408.84
NEO,2,2022,45,6776.65,150.59
NEO,3,2022,38,6626.18,174.37
NEO,4,2022,28,8126.48,290.23
NEO,5,2022,11,1816.76,165.16
NEO,6,2022,13,2954.64,227.28
NEO,7,2022,9,2547.39,283.04
NEO,8,2022,8,344.53,43.07
NEO,9,2022,7,665.52,95.07
NEO,10,2022,5,1056.91,211.38
NEO,11,2022,12,1242.57,103.55
NEO,12,2022,5,621.26,124.25
NEO,2,2023,18,4256.16,236.45
NEO,3,2023,7,461.73,65.96
NEO,4,2023,10,61141.48,6114.15
NEO,5,2023,8,5640.1,705.01
NEO,6,2023,7,1370.31,195.76
NEO,7,2023,7,8056.86,1150.98
NEO,8,2023,7,6461.84,923.12
NEO,9,2023,4,269.27,67.32
NEO,10,2023,2,1698.83,849.42
NEO,11,2023,14,8911.25,636.52
NEO,12,2023,15,14105.89,940.39
NEO,1,2024,5,360.55,72.11
NEO,2,2024,17,15796.38,929.2
NEO,3,2024,37,4660.26,125.95
NEO,4,2024,96,10598.21,110.4
NEO,5,2024,21,18938.72,901.84
NEO,6,2024,4,323.12,80.78
NEO,7,2024,3,4090.43,1363.48
NEO,8,2024,5,2027.95,405.59
NEO,9,2024,26,8280.67,318.49
NEO,10,2024,146,31600.65,216.44
NEO,11,2024,353,55708.78,157.82
NEO,12,2024,564,149365.29,264.83
NEO,1,2025,250,36694.42,146.78
NEO,2,2025,89,11460.89,128.77
NEO,3,2025,59,23043.69,390.57
NEO,4,2025,92,42809.12,465.32
NEO,5,2025,52,18302.66,351.97
NEO,6,2025,32,13945.11,435.78
NULS,8,2019,1,4975.11,4975.11
NULS,12,2019,1995,406350.73,203.68
NULS,1,2020,1791,435356.75,243.08
NULS,2,2020,1981,813343.88,410.57
NULS,3,2020,2671,955260.37,357.64
NULS,4,2020,4368,1663305.24,380.79
NULS,5,2020,6029,2307107.77,382.67
NULS,6,2020,9589,5217800.75,544.14
NULS,7,2020,10527,7084614.15,672.99
NULS,8,2020,5683,3092648.03,544.19
NULS,9,2020,3889,1708145.42,439.22
NULS,10,2020,3589,1361886.73,379.46
NULS,11,2020,8232,3356760.31,407.77
NULS,12,2020,9276,3448895.84,371.81
NULS,1,2021,16343,7051033.4,431.44
NULS,2,2021,23645,11936199.18,504.81
NULS,3,2021,30974,23451749.83,757.14
NULS,4,2021,34485,27203739.64,788.86
NULS,5,2021,21650,15839586.2,731.62
NULS,6,2021,6468,3192167.52,493.53
NULS,7,2021,5562,2526222.47,454.19
NULS,8,2021,15502,8937778.51,576.56
NULS,9,2021,9412,5399289.32,573.66
NULS,10,2021,14128,9240454.63,654.05
NULS,11,2021,5438,4062750.88,747.1
NULS,12,2021,40949,62952186.98,1537.33
NULS,1,2022,5842,5256259.4,899.74
NULS,2,2022,7742,7605953.88,982.43
NULS,3,2022,4970,4630886.27,931.77
NULS,4,2022,6743,6547359.84,970.99
NULS,5,2022,6199,3428507.99,553.07
NULS,6,2022,5006,2252685.26,450.0
NULS,7,2022,6544,3374700.69,515.69
NULS,8,2022,3981,2164459.51,543.7
NULS,9,2022,2630,997556.4,379.3
NULS,10,2022,5605,2941805.21,524.85
NULS,11,2022,3446,1500654.39,435.48
NULS,12,2022,3667,1733305.39,472.68
NULS,1,2023,1838,787291.95,428.34
NULS,2,2023,1992,840020.3,421.7
NULS,3,2023,1471,530626.93,360.73
NULS,4,2023,904,290910.5,321.8
NULS,5,2023,726,160813.21,221.51
NULS,6,2023,1314,332111.67,252.75
NULS,7,2023,769,194316.14,252.69
NULS,8,2023,603,135952.62,225.46
NULS,9,2023,399,85696.75,214.78
NULS,10,2023,630,167201.05,265.4
NULS,11,2023,555,114269.82,205.89
NULS,12,2023,1285,214803.7,167.16
NULS,1,2024,183,60547.77,330.86
NULS,2,2024,535,204195.5,381.67
NULS,3,2024,3624,1542642.29,425.67
NULS,4,2024,1099,480497.35,437.21
NULS,5,2024,399,156897.93,393.23
NULS,6,2024,433,154206.9,356.14
NULS,7,2024,396,159249.35,402.14
NULS,8,2024,1279,786604.06,615.01
NULS,9,2024,1426,978263.87,686.02
NULS,10,2024,658,314091.52,477.34
NULS,11,2024,980,328152.19,334.85
NULS,12,2024,1122,456047.62,406.46
NULS,1,2025,435,109296.07,251.26
NULS,2,2025,278,93695.6,337.03
NULS,3,2025,759,304036.54,400.58
NULS,4,2025,2314,556516.39,240.5
NULS,5,2025,1887,330674.11,175.24
NULS,6,2025,8804,818948.92,93.02
OKB,7,2020,1,208.52,208.52
OKB,3,2022,396,78248.71,197.6
OKB,4,2022,735,192965.11,262.54
OKB,5,2022,172,9149.8,53.2
OKB,6,2022,224,16568.32,73.97
OKB,7,2022,227,23014.13,101.38
OKB,8,2022,352,29479.13,83.75
OKB,9,2022,289,17039.31,58.96
OKB,10,2022,175,26492.95,151.39
OKB,11,2022,172,19780.02,115.0
OKB,12,2022,118,14954.13,126.73
OKB,1,2023,190,27989.23,147.31
OKB,2,2023,264,54913.41,208.01
OKB,3,2023,127,17582.77,138.45
OKB,4,2023,173,27524.66,159.1
OKB,5,2023,95,8019.08,84.41
OKB,6,2023,63,6698.36,106.32
OKB,7,2023,46,3182.9,69.19
OKB,8,2023,101,8957.77,88.69
OKB,9,2023,19,3824.99,201.32
OKB,10,2023,44,9226.58,209.69
OKB,11,2023,124,29058.85,234.35
OKB,12,2023,123,28672.4,233.11
OKB,1,2024,152,27343.83,179.89
OKB,2,2024,273,66398.67,243.22
OKB,3,2024,401,106626.51,265.9
OKB,4,2024,225,45836.1,203.72
OKB,5,2024,164,27245.09,166.13
OKB,6,2024,105,24294.4,231.38
OKB,7,2024,167,44737.74,267.89
OKB,8,2024,102,11309.6,110.88
OKB,9,2024,213,26057.67,122.34
OKB,10,2024,84,6937.69,82.59
OKB,11,2024,339,41854.4,123.46
OKB,12,2024,237,27454.88,115.84
OMG,8,2019,447,42499.6,95.08
OMG,9,2019,367,32391.36,88.26
OMG,10,2019,340,30100.97,88.53
OMG,11,2019,141,45947.81,325.87
OMG,12,2019,52,43101.48,828.87
OMG,1,2020,185,103193.09,557.8
OMG,2,2020,269,151346.27,562.63
OMG,3,2020,166,124295.91,748.77
OMG,4,2020,1847,924422.07,500.5
OMG,5,2020,14132,20938854.72,1481.66
OMG,6,2020,3820,4171241.87,1091.95
OMG,7,2020,2131,2032502.68,953.78
OMG,8,2020,17197,28382995.11,1650.46
OMG,9,2020,7770,10747653.57,1383.22
OMG,10,2020,4674,6214198.49,1329.52
OMG,11,2020,5594,8374963.15,1497.13
OMG,12,2020,3502,3568449.1,1018.97
OMG,1,2021,7230,7715932.63,1067.21
OMG,2,2021,11504,10587913.41,920.37
OMG,3,2021,8576,6546777.5,763.38
OMG,4,2021,14851,13886665.88,935.07
OMG,5,2021,14947,16147067.52,1080.29
OMG,6,2021,8484,3467050.96,408.66
OMG,7,2021,6219,1769063.11,284.46
OMG,8,2021,18424,4997771.16,271.26
OMG,9,2021,100166,28086966.89,280.4
OMG,10,2021,36111,41626913.66,1152.75
OMG,11,2021,50087,55450402.27,1107.08
OMG,12,2021,10563,7006060.9,663.26
OMG,1,2022,6446,3662352.24,568.16
OMG,2,2022,3099,1172768.96,378.43
OMG,3,2022,5461,3085628.4,565.03
OMG,4,2022,2857,1586235.61,555.21
OMG,5,2022,3989,704405.81,176.59
OMG,6,2022,3854,2009095.48,521.3
OMG,7,2022,2804,1482618.57,528.75
OMG,8,2022,1917,283424.48,147.85
OMG,9,2022,1990,363999.9,182.91
OMG,10,2022,1099,173824.22,158.17
OMG,11,2022,1890,350087.57,185.23
OMG,12,2022,903,114404.39,126.69
OMG,1,2023,905,165224.38,182.57
OMG,2,2023,1895,538145.84,283.98
OMG,3,2023,4547,1319075.2,290.1
OMG,4,2023,3766,851714.13,226.16
OMG,5,2023,3173,356653.14,112.4
OMG,6,2023,3536,305922.52,86.52
OMG,7,2023,2462,224736.73,91.28
OMG,8,2023,2930,187546.58,64.01
OMG,9,2023,3337,127685.22,38.26
OMG,10,2023,2377,176205.03,74.13
OMG,11,2023,2183,286267.81,131.14
OMG,12,2023,3788,512203.26,135.22
OMG,1,2024,10082,309160.47,30.66
OMG,2,2024,5395,323584.65,59.98
OMG,3,2024,7928,1260065.74,158.94
OMG,4,2024,5452,560216.1,102.75
OMG,5,2024,3070,369269.59,120.28
OMG,6,2024,5670,994517.94,175.4
OMG,7,2024,1429,100407.68,70.26
OMG,8,2024,1395,87327.87,62.6
OMG,9,2024,1879,148450.8,79.01
OMG,10,2024,3105,389044.73,125.3
OMG,11,2024,2595,471831.8,181.82
OMG,12,2024,2757,563973.19,204.56
OMG,1,2025,2013,305083.73,151.56
OMG,2,2025,852,82971.51,97.38
OMG,3,2025,1036,88649.29,85.57
OMG,4,2025,3805,165776.14,43.57
OMG,5,2025,1271,121731.28,95.78
OMG,6,2025,800,162074.23,202.59
PAX,4,2020,1,38667.16,38667.16
PAX,5,2020,2,26725.98,13362.99
PAX,6,2020,11,5352681.38,486607.4
PAX,7,2020,2,40207.35,20103.68
PAX,8,2020,4,50900.04,12725.01
PAX,9,2020,3,84122.85,28040.95
PAX,10,2020,1,33480.0,33480.0
PAX,11,2020,611,65632207.95,107417.69
PAX,12,2020,359,45130417.61,125711.47
PAX,2,2021,1,26935.0,26935.0
PAX,3,2021,95,16875854.39,177640.57
PAX,4,2021,51,4094113.5,80276.74
PAX,5,2021,82,14004947.41,170792.04
PAX,6,2021,57,3708819.38,65067.01
PAX,7,2021,79,5913834.98,74858.67
PAX,8,2021,37,3084261.05,83358.41
PAX,9,2021,10,401848.13,40184.81
PAX,10,2021,12,1022994.86,85249.57
PAX,11,2021,10,176629.11,17662.91
PAX,12,2021,10,193986.66,19398.67
PAX,1,2022,10,170702.45,17070.25
PAX,2,2022,18,156298.34,8683.24
PAX,3,2022,9,103331.65,11481.29
PAX,4,2022,23,24324.37,1057.58
PAX,5,2022,30,4816.81,160.56
PAX,6,2022,23,835.99,36.35
PAX,7,2022,13,870.17,66.94
PAX,8,2022,13,1279.77,98.44
PAX,9,2022,12,1347.09,112.26
PAX,10,2022,12,5714.48,476.21
PAX,11,2022,14,989.23,70.66
PAX,12,2022,6,1286.19,214.36
PAX,1,2023,11,610.23,55.48
PAX,2,2023,8,159.86,19.98
PAX,3,2023,9,271.88,30.21
PAX,4,2023,20,3516.88,175.84
PAX,5,2023,15,466.64,31.11
PAX,6,2023,11,2361.43,214.68
PAX,7,2023,3,165.6,55.2
PAX,8,2023,6,506.05,84.34
PAX,9,2023,5,40.81,8.16
PAX,10,2023,3,20.45,6.82
PAX,11,2023,6,1064.55,177.42
PAX,12,2023,20,2411.39,120.57
PAX,1,2024,8,244.16,30.52
PAX,2,2024,6,211.54,35.26
PAX,3,2024,9,189.18,21.02
PAX,4,2024,114,10420.7,91.41
PAX,5,2024,25,1642.46,65.7
PAX,6,2024,25,1473.98,58.96
PAX,7,2024,25,1960.93,78.44
PAX,8,2024,31,783.86,25.29
PAX,9,2024,26,454.44,17.48
PAX,10,2024,21,758.86,36.14
PAX,11,2024,33,1693.7,51.32
PAX,12,2024,142,3630.81,25.57
PAX,1,2025,37,2047.95,55.35
PAX,2,2025,15,1963.17,130.88
PAX,3,2025,23,538.85,23.43
PAX,4,2025,16,463.58,28.97
PAX,5,2025,12,113.43,9.45
PAX,6,2025,8,245.82,30.73
PAXG,11,2019,12,66000.0,5500.0
PAXG,12,2019,2,51000.0,25500.0
PAXG,1,2020,7,105500.0,15071.43
PAXG,2,2020,9,44900.5,4988.94
PAXG,3,2020,22,26484.6,1203.85
PAXG,4,2020,17,66747.28,3926.31
PAXG,5,2020,68,36771.65,540.76
PAXG,6,2020,198,90917.36,459.18
PAXG,7,2020,106,4922.39,46.44
PAXG,8,2020,13104,7736415.33,590.39
PAXG,9,2020,4608,1980805.33,429.86
PAXG,10,2020,3800,1615695.11,425.18
PAXG,11,2020,10022,6063129.5,604.98
PAXG,12,2020,12437,4796373.69,385.65
PAXG,1,2021,26883,12967371.55,482.36
PAXG,2,2021,25720,13598187.9,528.7
PAXG,3,2021,20130,10898395.62,541.4
PAXG,4,2021,28803,18342491.41,636.83
PAXG,5,2021,20964,13738443.33,655.34
PAXG,6,2021,8529,8732399.03,1023.85
PAXG,7,2021,6389,2851644.41,446.34
PAXG,8,2021,11922,4894209.59,410.52
PAXG,9,2021,9249,3378778.69,365.31
PAXG,10,2021,13300,4380105.18,329.33
PAXG,11,2021,12540,4118313.58,328.41
PAXG,12,2021,8940,3246038.65,363.09
PAXG,1,2022,6501,3277233.87,504.11
PAXG,2,2022,10092,3234009.01,320.45
PAXG,3,2022,9299,3064746.56,329.58
PAXG,4,2022,9586,1894781.93,197.66
PAXG,5,2022,9329,25096676.53,2690.18
PAXG,6,2022,7304,1451960.39,198.79
PAXG,7,2022,5164,965115.43,186.89
PAXG,8,2022,3580,828469.49,231.42
PAXG,9,2022,2862,539208.15,188.4
PAXG,10,2022,1979,576261.33,291.19
PAXG,11,2022,3562,1577742.12,442.94
PAXG,12,2022,2512,868336.69,345.68
PAXG,1,2023,3224,909578.7,282.13
PAXG,2,2023,3436,3599832.64,1047.68
PAXG,3,2023,4080,1278645.14,313.39
PAXG,4,2023,2314,507943.71,219.51
PAXG,5,2023,2351,593366.9,252.39
PAXG,6,2023,1900,452261.17,238.03
PAXG,7,2023,1948,431011.88,221.26
PAXG,8,2023,2490,521836.79,209.57
PAXG,9,2023,1765,286368.63,162.25
PAXG,10,2023,3161,497839.11,157.49
PAXG,11,2023,3525,566876.63,160.82
PAXG,12,2023,3918,558166.34,142.46
PAXG,1,2024,3447,540713.88,156.87
PAXG,2,2024,4304,631102.76,146.63
PAXG,3,2024,7163,1066241.88,148.85
PAXG,4,2024,6259,1530802.62,244.58
PAXG,5,2024,4264,513661.31,120.46
PAXG,6,2024,4259,610518.64,143.35
PAXG,7,2024,5288,904179.47,170.99
PAXG,8,2024,4461,846193.47,189.69
PAXG,9,2024,4309,821531.5,190.65
PAXG,10,2024,7206,1584013.42,219.82
PAXG,11,2024,10033,2071976.03,206.52
PAXG,12,2024,7819,2462823.81,314.98
PAXG,1,2025,8190,3140976.16,383.51
PAXG,2,2025,8157,2409211.96,295.36
PAXG,3,2025,9027,1462451.07,162.01
PAXG,4,2025,12215,5277449.2,432.05
PAXG,5,2025,10787,2870359.33,266.09
PAXG,6,2025,11564,2731629.96,236.22
PAXG,7,2025,2181,49240.29,22.58
PUNDIX,4,2021,33184,29467736.18,888.01
PUNDIX,5,2021,24025,18184315.51,756.89
PUNDIX,6,2021,8133,4725601.73,581.04
PUNDIX,7,2021,10876,7417785.32,682.03
PUNDIX,8,2021,12207,9549969.94,782.34
PUNDIX,9,2021,5669,3909947.15,689.71
PUNDIX,10,2021,7493,5473225.01,730.45
PUNDIX,11,2021,2814,1714553.66,609.29
PUNDIX,12,2021,1759,967328.35,549.93
PUNDIX,1,2022,975,528413.11,541.96
PUNDIX,2,2022,1242,716632.1,577.0
PUNDIX,3,2022,933,529001.94,566.99
PUNDIX,4,2022,1840,1141986.45,620.64
PUNDIX,5,2022,790,331249.01,419.3
PUNDIX,6,2022,576,161846.78,280.98
PUNDIX,7,2022,1673,853863.4,510.38
PUNDIX,8,2022,3303,1500826.24,454.38
PUNDIX,9,2022,3666,2225221.54,606.99
PUNDIX,10,2022,1034,476418.98,460.75
PUNDIX,11,2022,677,224941.64,332.26
PUNDIX,12,2022,518,153750.5,296.82
PUNDIX,1,2023,463,135040.7,291.66
PUNDIX,2,2023,711,241679.99,339.92
PUNDIX,3,2023,272,55069.99,202.46
PUNDIX,4,2023,164,27805.93,169.55
PUNDIX,5,2023,138,18195.64,131.85
PUNDIX,6,2023,161,26197.93,162.72
PUNDIX,7,2023,207,41910.85,202.47
PUNDIX,8,2023,145,31337.54,216.12
PUNDIX,9,2023,74,16482.2,222.73
PUNDIX,10,2023,150,44200.73,294.67
PUNDIX,11,2023,163,48736.62,299.0
PUNDIX,12,2023,208,43633.23,209.78
PUNDIX,1,2024,172,24686.25,143.52
PUNDIX,2,2024,197,30950.77,157.11
PUNDIX,3,2024,710,246981.9,347.86
PUNDIX,4,2024,1849,512656.44,277.26
PUNDIX,5,2024,380,105712.45,278.19
PUNDIX,6,2024,237,42594.55,179.72
PUNDIX,7,2024,246,37101.61,150.82
PUNDIX,8,2024,114,27599.79,242.1
PUNDIX,9,2024,205,27153.19,132.45
PUNDIX,10,2024,122,22823.68,187.08
PUNDIX,11,2024,526,149658.19,284.52
PUNDIX,12,2024,276,129739.92,470.07
PUNDIX,1,2025,429,98988.47,230.74
PUNDIX,2,2025,51,4399.53,86.27
PUNDIX,3,2025,48,6435.01,134.06
